order_date,storekey,productkey,currency_code,total_quantity,order_count,product_name,brand,color,unit_cost_usd,unit_price_usd,subcategorykey,subcategory,categorykey,category,unit_cost_flagged,unit_price_flagged,price_mismatch_flagged,country,state,square_meters,open_date,square_meters_flagged,open_date_flagged,rate_date,currency,exchange,revenue_usd,cost_usd,margin_usd
2017-02-09,0,616,EUR,1,1,WWI Projector 480p DLP12 Black,Wide World Importers,Black,254.4,499.0,305,Projectors & Screens,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,EUR,0.9353,466.7147,237.94032,228.77437999999998
2017-02-09,0,1227,CAD,1,1,"Fabrikam Trendsetter 2/3"" 17mm X100 Orange",Fabrikam,Orange,327.34,988.0,405,Camcorders,4,Cameras and camcorders,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,CAD,1.3109,1295.1692,429.11000599999994,866.0591940000002
2017-02-09,0,1618,USD,7,1,Contoso DVD Player M120 White,Contoso,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,USD,1.0,412.93,189.91,223.02
2017-02-09,0,1632,EUR,8,1,Contoso DVD 48 DVD Storage Binder M50 Silver,Contoso,Silver,8.27,17.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,EUR,0.9353,134.608376,61.879448,72.728928
2017-02-09,0,1633,CAD,3,1,Contoso DVD 58 DVD Storage Binder M55 Silver,Contoso,Silver,6.39,13.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,CAD,1.3109,54.625203,25.129952999999997,29.495250000000002
2017-02-09,0,1794,GBP,2,1,MGS Zoo Tycoon Complete Collection2009 E150,Tailspin Toys,Silver,21.92,43.0,702,Download Games,7,Games and Toys,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,GBP,0.7958,68.4388,34.887872,33.550928
2017-02-09,0,2090,CAD,1,1,Contoso Water Heater 7.2GPM X1800 Blue,Contoso,Blue,488.7,1475.0,804,Water Heaters,8,Home Appliances,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-09,CAD,1.3109,1933.5774999999999,640.6368299999999,1292.94067
2017-02-09,10,2086,CAD,2,1,Contoso Water Heater 4.3GPM M1250 White,Contoso,White,403.53,877.5,804,Water Heaters,8,Home Appliances,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-09,CAD,1.3109,2300.6295,1057.9749539999998,1242.6545460000002
2017-02-09,10,2456,CAD,9,1,Litware USB Foam Fan E1301 White,Litware,White,10.19,19.99,808,Fans,8,Home Appliances,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-09,CAD,1.3109,235.84401899999997,120.22263899999999,115.62137999999999
2017-02-09,29,1673,EUR,1,1,MGS Hand Games for kids E300 Red,Tailspin Toys,Red,2.8,5.5,701,Boxed Games,7,Games and Toys,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-09,EUR,0.9353,5.14415,2.61884,2.5253099999999997
2017-02-09,45,976,USD,1,1,A. Datum All in One Digital Camera M200 Pink,A. Datum,Pink,86.45,188.0,401,Digital Cameras,4,Cameras and camcorders,False,False,False,United States,Connecticut,2000.0,2007-07-08,False,False,2017-02-09,USD,1.0,188.0,86.45,101.55
2017-02-09,47,106,USD,7,1,WWI Stereo Bluetooth Headphones New Generation M370 Black,Wide World Importers,Black,61.16,132.99,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2017-02-09,USD,1.0,930.9300000000001,428.12,502.81000000000006
2017-02-09,47,430,USD,1,1,Adventure Works Desktop PC1.60 ED160 Brown,Adventure Works,Brown,137.63,269.95,303,Desktops,3,Computers,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2017-02-09,USD,1.0,269.95,137.63,132.32
2017-02-09,47,462,USD,2,1,Proseware LCD24W X300 Black,Proseware,Black,287.92,869.0,304,Monitors,3,Computers,False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2017-02-09,USD,1.0,1738.0,575.84,1162.1599999999999
2017-02-09,47,1595,USD,6,1,SV DVD 60 DVD Storage Binder L20 Red,Southridge Video,Red,7.58,22.89,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2017-02-09,USD,1.0,137.34,45.480000000000004,91.86
2017-02-09,50,418,USD,1,1,Adventure Works Desktop PC1.60 ED160 Silver,Adventure Works,Silver,137.63,269.95,303,Desktops,3,Computers,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-09,USD,1.0,269.95,137.63,132.32
2017-02-09,50,458,USD,1,1,WWI Desktop PC1.80 E1800 White,Wide World Importers,White,117.21,229.9,303,Desktops,3,Computers,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-09,USD,1.0,229.9,117.21,112.69000000000001
2017-02-09,50,1444,USD,4,1,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Gold,105.77,230.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-09,USD,1.0,920.0,423.08,496.92
2017-02-09,54,29,USD,7,1,Contoso 32GB Video MP3 Player M3200 White,Contoso,White,84.49,255.0,101,MP4&MP3,1,Audio,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2017-02-09,USD,1.0,1785.0,591.43,1193.5700000000002
2017-02-09,61,169,USD,3,1,SV 16xDVD M320 Black,Southridge Video,Black,54.72,119.0,202,VCD & DVD,2,TV and Video,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,357.0,164.16,192.84
2017-02-09,61,442,USD,8,1,WWI Desktop PC1.80 E1801 Silver,Wide World Importers,Silver,137.6,269.9,303,Desktops,3,Computers,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,2159.2,1100.8,1058.3999999999999
2017-02-09,61,460,USD,1,1,WWI Desktop PC1.80 E1802 White,Wide World Importers,White,152.9,299.9,303,Desktops,3,Computers,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,299.9,152.9,146.99999999999997
2017-02-09,61,742,USD,2,1,Proseware Photo Inkjet Printer E290 Green,Proseware,Green,52.0,102.0,306,"Printers, Scanners & Fax",3,Computers,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,204.0,104.0,100.0
2017-02-09,61,1223,USD,2,1,Fabrikam Budget Moviemaker 2/3'' 17mm E100 Black,Fabrikam,Black,234.52,460.0,405,Camcorders,4,Cameras and camcorders,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,920.0,469.04,450.96
2017-02-09,61,1385,USD,10,1,Contoso Multi-line phones M30 Grey,Contoso,Grey,10.57,22.99,501,Home & Office Phones,5,Cell phones,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,229.89999999999998,105.7,124.19999999999997
2017-02-09,61,1434,USD,4,1,The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey,The Phone Company,Grey,123.24,268.0,503,Touch Screen Phones,5,Cell phones,False,False,False,United States,South Carolina,2000.0,2012-12-15,False,False,2017-02-09,USD,1.0,1072.0,492.96,579.04
2017-02-10,5,133,AUD,7,1,"Adventure Works 20"" LCD HDTV M120 Silver",Adventure Works,Silver,160.93,349.95,201,Televisions,2,TV and Video,False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2017-02-10,AUD,1.3082,3204.6321300000004,1473.700382,1730.9317480000004
2017-02-10,5,231,AUD,1,1,Litware Home Theater System 4.1 Channel M412 Brown,Litware,Brown,261.66,569.0,203,Home Theater System,2,TV and Video,False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2017-02-10,AUD,1.3082,744.3658,342.30361200000004,402.062188
2017-02-10,22,1076,EUR,3,1,Contoso SLR Camera X142 Black,Contoso,Black,211.05,637.0,402,Digital SLR Cameras,4,Cameras and camcorders,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2017-02-10,EUR,0.9408,1797.8688,595.6675200000001,1202.2012799999998
2017-02-10,22,2224,EUR,5,1,Adventure Works Chandelier M8150 Blue,Adventure Works,Blue,123.47,268.5,806,Lamps,8,Home Appliances,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2017-02-10,EUR,0.9408,1263.024,580.80288,682.2211199999999
2017-02-10,28,68,EUR,1,1,NT Bluetooth Stereo Headphones E52 Yellow,Northwind Traders,Yellow,13.1,25.69,106,Bluetooth Headphones,1,Audio,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2017-02-10,EUR,0.9408,24.169152,12.32448,11.844672000000001
2017-02-10,28,1647,EUR,1,1,Contoso DVD 12-Inch Player Portable M400 Black,Contoso,Black,82.77,179.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2017-02-10,EUR,0.9408,169.33459200000001,77.87001599999999,91.46457600000002
2017-02-10,28,2304,EUR,10,1,Proseware Chandelier M0815 Blue,Proseware,Blue,123.47,268.5,806,Lamps,8,Home Appliances,False,False,False,Italy,Caltanissetta,1200.0,2012-12-15,False,False,2017-02-10,EUR,0.9408,2526.048,1161.60576,1364.4422399999999
2017-02-10,29,20,EUR,9,1,Contoso 8GB MP3 Player new model M820 Black,Contoso,Black,61.62,134.0,101,MP4&MP3,1,Audio,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-10,EUR,0.9408,1134.6048,521.7488639999999,612.8559360000002
2017-02-10,29,99,EUR,1,1,WWI Wireless Bluetooth Stereo Headphones M170 Black,Wide World Importers,Black,55.18,120.0,106,Bluetooth Headphones,1,Audio,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-10,EUR,0.9408,112.896,51.913343999999995,60.982656000000006
2017-02-10,29,1399,EUR,7,1,Contoso 4-Line Corded Cordless Telephone M203 Grey,Contoso,Grey,15.17,32.99,501,Home & Office Phones,5,Cell phones,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-10,EUR,0.9408,217.25894399999999,99.90355199999999,117.355392
2017-02-10,29,1678,EUR,6,1,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,5.6,16.89,701,Boxed Games,7,Games and Toys,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-10,EUR,0.9408,95.340672,31.610879999999995,63.729792
2017-02-10,29,1964,EUR,1,1,Litware Refrigerator 19CuFt M760 Blue,Litware,Blue,413.42,899.0,802,Refrigerators,8,Home Appliances,False,False,False,Italy,Enna,1000.0,2008-01-01,False,False,2017-02-10,EUR,0.9408,845.7792,388.945536,456.83366399999994
2017-02-10,30,153,EUR,2,1,"Adventure Works 26"" 720p LCD HDTV M140 Silver",Adventure Works,Silver,216.12,469.97,201,Televisions,2,TV and Video,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2017-02-10,EUR,0.9408,884.295552,406.651392,477.64416000000006
2017-02-10,30,1322,EUR,3,1,Contoso Private Branch Exchange M88 Black,Contoso,Black,15.17,32.99,501,Home & Office Phones,5,Cell phones,False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2017-02-10,EUR,0.9408,93.110976,42.815808,50.295168
2017-02-10,30,1596,EUR,2,1,SV DVD 55DVD Storage Binder M56 Red,Southridge Video,Red,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Italy,Pesaro,2100.0,2008-01-12,False,False,2017-02-10,EUR,0.9408,23.821056,10.950912,12.870143999999998
2017-02-10,43,749,USD,4,1,Contoso Laptop Starter Bundle M200 Black,Contoso,Black,7.59,16.5,308,Computers Accessories,3,Computers,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2017-02-10,USD,1.0,66.0,30.36,35.64
2017-02-10,43,1573,USD,3,1,SV DVD Player M120 White,Southridge Video,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2017-02-10,USD,1.0,176.97,81.39,95.58
2017-02-10,43,1678,USD,1,1,MGS Hand Games for Office worker L299 Red,Tailspin Toys,Red,5.6,16.89,701,Boxed Games,7,Games and Toys,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2017-02-10,USD,1.0,16.89,5.6,11.290000000000001
2017-02-10,43,1895,USD,1,1,Contoso Washer & Dryer 21in E210 Pink,Contoso,Pink,815.22,1599.0,801,Washers & Dryers,8,Home Appliances,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2017-02-10,USD,1.0,1599.0,815.22,783.78
2017-02-10,43,1934,USD,2,1,Fabrikam Refrigerator 19CuFt M7600 Orange,Fabrikam,Orange,413.42,899.0,802,Refrigerators,8,Home Appliances,False,False,False,United States,Alaska,1190.0,2015-01-01,False,False,2017-02-10,USD,1.0,1798.0,826.84,971.16
2017-02-10,51,2458,USD,2,1,Litware USB Foam Fan E1301 Red,Litware,Red,10.19,19.99,808,Fans,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2017-02-10,USD,1.0,39.98,20.38,19.599999999999998
2017-02-10,55,146,USD,1,1,"Adventure Works 52"" LCD HDTV X590 Black",Adventure Works,Black,960.82,2899.99,201,Televisions,2,TV and Video,False,False,False,United States,Nevada,2000.0,2009-12-15,False,False,2017-02-10,USD,1.0,2899.99,960.82,1939.1699999999996
2017-02-10,66,131,USD,1,1,"Adventure Works 20"" Analog CRT TV E45 White",Adventure Works,White,101.97,200.0,201,Televisions,2,TV and Video,False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2017-02-10,USD,1.0,200.0,101.97,98.03
2017-02-10,66,1573,USD,1,1,SV DVD Player M120 White,Southridge Video,White,27.13,58.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Wyoming,840.0,2014-01-01,False,False,2017-02-10,USD,1.0,58.99,27.13,31.860000000000003
2017-02-11,0,51,GBP,5,1,WWI 2GB Pulse Smart pen M100 Blue,Wide World Importers,Blue,91.95,199.95,104,Recording Pen,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-11,GBP,0.8024,802.1994,368.9034,433.296
2017-02-11,0,84,GBP,2,1,NT Wireless Bluetooth Stereo Headphones M402 Red,Northwind Traders,Red,45.98,99.99,106,Bluetooth Headphones,1,Audio,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-11,GBP,0.8024,160.463952,73.788704,86.67524800000001
2017-02-11,0,456,GBP,1,1,WWI Desktop PC2.30 M2300 White,Wide World Importers,White,257.06,559.0,303,Desktops,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-11,GBP,0.8024,448.5416,206.264944,242.276656
2017-02-11,0,542,GBP,1,1,Proseware Projector 720p DLP56 Black,Proseware,Black,459.4,999.0,305,Projectors & Screens,3,Computers,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-11,GBP,0.8024,801.5976,368.62255999999996,432.9750400000001
2017-02-11,0,1479,CAD,1,1,The Phone Company Smart phones Unlocked International M800 Black,The Phone Company,Black,142.56,310.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Online,Online,1347.5,2010-01-01,False,False,2017-02-11,CAD,1.3139,407.309,187.309584,219.99941600000002
2017-02-11,1,285,AUD,2,1,Contoso Home Theater System 4.1 Channel M1410 Brown,Contoso,Brown,167.73,329.0,203,Home Theater System,2,TV and Video,False,False,False,Australia,Australian Capital Territory,595.0,2008-01-01,False,False,2017-02-11,AUD,1.3082,860.7956,438.848772,421.94682800000004
2017-02-11,5,462,AUD,4,1,Proseware LCD24W X300 Black,Proseware,Black,287.92,869.0,304,Monitors,3,Computers,False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2017-02-11,AUD,1.3082,4547.3032,1506.627776,3040.675424
2017-02-11,5,1624,AUD,7,1,Contoso DVD Recorder L220 White,Contoso,White,72.56,219.0,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Australia,Victoria,2000.0,2015-12-09,False,False,2017-02-11,AUD,1.3082,2005.4706,664.460944,1341.0096560000002
2017-02-11,8,1556,CAD,7,1,The Phone Company PDA Wifi 3.5-inch M200 White,The Phone Company,White,128.76,280.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2017-02-11,CAD,1.3139,2575.244,1184.244348,1390.9996520000002
2017-02-11,8,1648,CAD,4,1,Contoso DVD 7-Inch Player Portable E200 Black,Contoso,Black,56.08,109.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2017-02-11,CAD,1.3139,578.063444,294.73404800000003,283.329396
2017-02-11,8,1818,CAD,5,1,MGS Train Simulator 2009 E174,Tailspin Toys,Blue,16.31,32.0,702,Download Games,7,Games and Toys,False,False,False,Canada,Newfoundland and Labrador,2105.0,2014-07-02,False,False,2017-02-11,CAD,1.3139,210.22400000000002,107.148545,103.07545500000002
2017-02-11,10,136,CAD,2,1,"Adventure Works 20"" LCD HDTV M120 Brown",Adventure Works,Brown,160.93,349.95,201,Televisions,2,TV and Video,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-11,CAD,1.3139,919.59861,422.891854,496.706756
2017-02-11,10,1470,CAD,7,1,The Phone Company Smart phones without camera E100 Black,The Phone Company,Black,65.77,129.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-11,CAD,1.3139,1186.4517,604.906421,581.545279
2017-02-11,10,1679,CAD,3,1,MGS Hand Games for kids E300 Silver,Tailspin Toys,Silver,2.8,5.5,701,Boxed Games,7,Games and Toys,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-11,CAD,1.3139,21.67935,11.03676,10.64259
2017-02-11,10,1720,CAD,3,1,MGS Zoo Tycoon 2: African Adventure M280,Tailspin Toys,Black,32.25,70.13,702,Download Games,7,Games and Toys,False,False,False,Canada,Nunavut,1210.0,2015-04-04,False,False,2017-02-11,CAD,1.3139,276.431421,127.119825,149.311596
2017-02-11,22,82,EUR,1,1,NT Wireless Bluetooth Stereo Headphones E302 Pink,Northwind Traders,Pink,18.65,40.55,106,Bluetooth Headphones,1,Audio,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2017-02-11,EUR,0.9408,38.14944,17.54592,20.60352
2017-02-11,22,527,EUR,5,1,WWI CRT17 E106 Black,Wide World Importers,Black,50.47,99.0,304,Monitors,3,Computers,False,False,False,Germany,Freistaat ThÃ¼ringen,2000.0,2008-03-06,False,False,2017-02-11,EUR,0.9408,465.69599999999997,237.41088,228.28511999999998
2017-02-11,36,2175,GBP,4,1,Fabrikam Coffee Maker 4C E080 Silver,Fabrikam,Silver,66.23,129.9,805,Coffee Machines,8,Home Appliances,False,False,False,United Kingdom,Armagh,1300.0,2014-07-02,False,False,2017-02-11,GBP,0.8024,416.92704000000003,212.571808,204.35523200000003
2017-02-11,41,450,GBP,6,1,WWI Desktop PC2.33 X2330 Brown,Wide World Importers,Brown,304.48,919.0,303,Desktops,3,Computers,False,False,False,United Kingdom,Fermanagh,2100.0,2013-06-07,False,False,2017-02-11,GBP,0.8024,4424.4336,1465.888512,2958.5450880000003
2017-02-11,41,1615,GBP,3,1,SV DVD 15-Inch Player Portable L200 White,Southridge Video,White,96.08,289.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,Fermanagh,2100.0,2013-06-07,False,False,2017-02-11,GBP,0.8024,698.063928,231.28377600000002,466.78015200000004
2017-02-11,42,1485,GBP,1,1,The Phone Company Smart phones 6-LINE SCREEN M21 Grey,The Phone Company,Grey,105.77,230.0,504,Smart phones & PDAs,5,Cell phones,False,False,False,United Kingdom,North Down,1900.0,2009-12-15,False,False,2017-02-11,GBP,0.8024,184.552,84.86984799999999,99.682152
2017-02-11,42,1571,GBP,2,1,SV DVD Player M100 Black,Southridge Video,Black,26.21,56.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United Kingdom,North Down,1900.0,2009-12-15,False,False,2017-02-11,GBP,0.8024,91.457552,42.061808,49.39574400000001
2017-02-11,47,1641,USD,2,1,Contoso DVD 55DVD Storage Binder M56 Red,Contoso,Red,5.82,12.66,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Hawaii,1120.0,2015-04-04,False,False,2017-02-11,USD,1.0,25.32,11.64,13.68
2017-02-11,50,49,USD,7,1,WWI 2GB Pulse Smart pen M100 White,Wide World Importers,White,91.95,199.95,104,Recording Pen,1,Audio,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-11,USD,1.0,1399.6499999999999,643.65,755.9999999999999
2017-02-11,50,457,USD,2,1,WWI Desktop PC1.60 E1600 White,Wide World Importers,White,112.14,219.95,303,Desktops,3,Computers,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-11,USD,1.0,439.9,224.28,215.61999999999998
2017-02-11,50,1576,USD,1,1,SV DVD Movies E100 Yellow,Southridge Video,Yellow,6.62,12.99,602,Movie DVD,6,"Music, Movies and Audio Books",False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-11,USD,1.0,12.99,6.62,6.37
2017-02-11,50,1742,USD,2,1,MGS Age of Mythology E118,Tailspin Toys,Pink,14.28,28.0,702,Download Games,7,Games and Toys,False,False,False,United States,Kansas,2000.0,2008-03-06,False,False,2017-02-11,USD,1.0,56.0,28.56,27.44
2017-02-11,51,2254,USD,1,1,WWI Floor Lamp X115 Grey,Wide World Importers,Grey,210.72,635.99,806,Lamps,8,Home Appliances,False,False,False,United States,Maine,1295.0,2010-01-01,False,False,2017-02-11,USD,1.0,635.99,210.72,425.27
2017-02-11,54,73,USD,1,1,NT Wireless Bluetooth Stereo Headphones E102 White,Northwind Traders,White,22.05,47.95,106,Bluetooth Headphones,1,Audio,False,False,False,United States,Nebraska,2000.0,2013-06-07,False,False,2017-02-11,USD,1.0,47.95,22.05,25.900000000000002
